"","KEGG_Module_ACC","p_value","SD_unique_KOs","avg_unique_KOs","avg_unique_KOs_ferroplasma","avg_unique_KOs_other","is_ferroplasma","ratio","NAME","CLASS","PATHWAY-ID","PATHWAY","NR-ORTHOLOGY","class"
"1","M00001",0.457929714471852,2.73687343340466,9.76190476190476,7,10.0526315789474,"FALSE",0.696335078534031,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00010,map01200,map01100","Glycolysis / Gluconeogenesis,Carbon metabolism,Metabolic pathways","14"," Carbohydrate metabolism"
"2","M00002",0.457929714471852,0.717137165600636,5.71428571428571,5,5.78947368421053,"FALSE",0.863636363636364,"Glycolysis, core module involving three-carbon compounds","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00010,map01200,map01230,map01100","Glycolysis / Gluconeogenesis,Carbon metabolism,Biosynthesis of amino acids,Metabolic pathways","7"," Carbohydrate metabolism"
"3","M00003",0.457929714471852,1.81396697612613,7.76190476190476,5.5,8,"FALSE",0.6875,"Gluconeogenesis, oxaloacetate => fructose-6P","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00010,map00020,map01100","Glycolysis / Gluconeogenesis,Citrate cycle (TCA cycle),Metabolic pathways","9"," Carbohydrate metabolism"
"4","M00004",0.457929714471852,2.32992949004287,6.85714285714286,5,7.05263157894737,"FALSE",0.708955223880597,"Pentose phosphate pathway (Pentose phosphate cycle)","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map01200,map01100,map01120","Pentose phosphate pathway,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","9"," Carbohydrate metabolism"
"5","M00005",NA,0,1,1,1,"FALSE",1,"PRPP biosynthesis, ribose 5P => PRPP","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map00230,map01200,map01230,map01100","Pentose phosphate pathway,Purine metabolism,Carbon metabolism,Biosynthesis of amino acids,Metabolic pathways","1"," Carbohydrate metabolism"
"6","M00006",0.449711055848699,0.703731550548997,2.73333333333333,0,2.73333333333333,"NA",0,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map01200,map01100,map01120","Pentose phosphate pathway,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","4"," Carbohydrate metabolism"
"7","M00007",0.456836125591962,0.732695097065047,4.3,4,4.33333333333333,"FALSE",0.923076923076923,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map01200,map01230,map01100,map01120","Pentose phosphate pathway,Carbon metabolism,Biosynthesis of amino acids,Metabolic pathways,Microbial metabolism in diverse environments","4"," Carbohydrate metabolism"
"8","M00008",0.449711055848699,0.975900072948533,2.33333333333333,0,2.33333333333333,"NA",0,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map01200,map01100,map01120","Pentose phosphate pathway,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","4"," Carbohydrate metabolism"
"9","M00009",0.456836125591962,3.48643989735873,12.55,12,12.6111111111111,"FALSE",0.951541850220264,"Citrate cycle (TCA cycle, Krebs cycle)","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00020,map01200,map01100","Citrate cycle (TCA cycle),Carbon metabolism,Metabolic pathways","19"," Carbohydrate metabolism"
"10","M00010",0.456836125591962,0.670820393249937,2.65,3,2.61111111111111,"TRUE",1.14893617021277,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00020,map01200,map01210,map01230,map01100","Citrate cycle (TCA cycle),Carbon metabolism,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids,Metabolic pathways","5"," Carbohydrate metabolism"
"11","M00011",0.456836125591963,3.14391643119148,9.9,9,10,"FALSE",0.9,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00020,map01200,map01210,map01100","Citrate cycle (TCA cycle),Carbon metabolism,2-Oxocarboxylic acid metabolism,Metabolic pathways","12"," Carbohydrate metabolism"
"12","M00012",0.456836125591962,1.40955386745706,3.25,3,3.27777777777778,"FALSE",0.915254237288136,"Glyoxylate cycle","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00630,map01200,map01100,map01110","Glyoxylate and dicarboxylate metabolism,Carbon metabolism,Metabolic pathways,Biosynthesis of secondary metabolites","7"," Carbohydrate metabolism"
"13","M00013",0.443263278426466,0.389249472080761,1.16666666666667,0,1.16666666666667,"NA",0,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00410,map00640,map01200,map01100","beta-Alanine metabolism,Propanoate metabolism,Carbon metabolism,Metabolic pathways","7"," Carbohydrate metabolism"
"14","M00014",0.452960809486995,0.874474632195206,1.52941176470588,1,1.5625,"FALSE",0.64,"Glucuronate pathway (uronate pathway)","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00040,map01100","Pentose and glucuronate interconversions,Metabolic pathways","11"," Carbohydrate metabolism"
"15","M00015",0.454366113790637,0.777544316035229,2.61111111111111,1,2.8125,"FALSE",0.355555555555556,"Proline biosynthesis, glutamate => proline","Pathway modules; Amino acid metabolism; Arginine and proline metabolism","map00330,map01230,map01100","Arginine and proline metabolism,Biosynthesis of amino acids,Metabolic pathways","4"," Amino acid metabolism"
"16","M00016",0.456836125591962,2.95759504007101,7.7,2.5,8.27777777777778,"FALSE",0.302013422818792,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine","Pathway modules; Amino acid metabolism; Lysine metabolism","map00300,map01230,map01100","Lysine biosynthesis,Biosynthesis of amino acids,Metabolic pathways","9"," Amino acid metabolism"
"17","M00017",0.456836125591962,2.25423577900991,5.65,3.5,5.88888888888889,"FALSE",0.594339622641509,"Methionine biosynthesis, aspartate => homoserine => methionine","Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism","map00270,map01230,map01100","Cysteine and methionine metabolism,Biosynthesis of amino acids,Metabolic pathways","7"," Amino acid metabolism"
"18","M00018",0.456836125591962,1.14707866935281,4.5,3.5,4.61111111111111,"FALSE",0.759036144578313,"Threonine biosynthesis, aspartate => homoserine => threonine","Pathway modules; Amino acid metabolism; Serine and threonine metabolism","map00260,map01230,map01100,map01110","Glycine, serine and threonine metabolism,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","5"," Amino acid metabolism"
"19","M00019",0.456836125591963,1.23117402250218,4.4,3,4.55555555555556,"FALSE",0.658536585365854,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine","Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism","map00290,map00770,map01210,map01230,map01100,map01110","Valine, leucine and isoleucine biosynthesis,Pantothenate and CoA biosynthesis,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","4"," Amino acid metabolism"
"20","M00020",0.455652604322418,0.611775290321498,2.52631578947368,2,2.58823529411765,"FALSE",0.772727272727273,"Serine biosynthesis, glycerate-3P => serine","Pathway modules; Amino acid metabolism; Serine and threonine metabolism","map00260,map00680,map01200,map01230,map01100","Glycine, serine and threonine metabolism,Methane metabolism,Carbon metabolism,Biosynthesis of amino acids,Metabolic pathways","3"," Amino acid metabolism"
"21","M00021",0.451417211225725,0.543905629069357,1.8125,1,1.86666666666667,"FALSE",0.535714285714286,"Cysteine biosynthesis, serine => cysteine","Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism","map00270,map00920,map01200,map01230,map01100,map01110","Cysteine and methionine metabolism,Sulfur metabolism,Carbon metabolism,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","2"," Amino acid metabolism"
"22","M00022",0.455652604322419,1.211542924254,6.36842105263158,5,6.52941176470588,"FALSE",0.765765765765766,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00400,map01230,map01100,map01110","Phenylalanine, tyrosine and tryptophan biosynthesis,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","7"," Amino acid metabolism"
"23","M00023",0.456836125591962,1.84889725312998,5.55,4,5.72222222222222,"FALSE",0.699029126213592,"Tryptophan biosynthesis, chorismate => tryptophan","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00400,map01230,map01100,map01110","Phenylalanine, tyrosine and tryptophan biosynthesis,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","5"," Amino acid metabolism"
"24","M00024",0.455652604322418,0.582392725357819,1.68421052631579,1,1.76470588235294,"FALSE",0.566666666666667,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00400,map01230,map01100,map01110","Phenylalanine, tyrosine and tryptophan biosynthesis,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","3"," Amino acid metabolism"
"25","M00025",0.451417211225726,0.442530601578392,1.9375,0,1.9375,"NA",0,"Tyrosine biosynthesis, chorismate => HPP => tyrosine","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00400,map01230,map01100","Phenylalanine, tyrosine and tryptophan biosynthesis,Biosynthesis of amino acids,Metabolic pathways","4"," Amino acid metabolism"
"26","M00026",0.454366113790637,1.50489397711365,8.5,6.5,8.75,"FALSE",0.742857142857143,"Histidine biosynthesis, PRPP => histidine","Pathway modules; Amino acid metabolism; Histidine metabolism","map00340,map01230,map01100,map01110","Histidine metabolism,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","10"," Amino acid metabolism"
"27","M00027",0.455652604322419,0.834210065120613,2.15789473684211,2,2.17647058823529,"FALSE",0.918918918918919,"GABA (gamma-Aminobutyrate) shunt","Pathway modules; Amino acid metabolism; Other amino acid metabolism","map00250,map00650,map01100","Alanine, aspartate and glutamate metabolism,Butanoate metabolism,Metabolic pathways","4"," Amino acid metabolism"
"28","M00028",0.451417211225725,1.35246688191122,4.3125,0,4.3125,"NA",0,"Ornithine biosynthesis, glutamate => ornithine","Pathway modules; Amino acid metabolism; Arginine and proline metabolism","map00220,map01210,map01230,map01100","Arginine biosynthesis,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids,Metabolic pathways","9"," Amino acid metabolism"
"29","M00029",0.45565260432242,0.577350269189626,3,3,3,"FALSE",1,"Urea cycle","Pathway modules; Amino acid metabolism; Arginine and proline metabolism","map00220,map01230,map01100","Arginine biosynthesis,Biosynthesis of amino acids,Metabolic pathways","5"," Amino acid metabolism"
"30","M00030",NA,0,1,0,1,"NA",0,"Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine","Pathway modules; Amino acid metabolism; Lysine metabolism","map00300,map01230,map01100","Lysine biosynthesis,Biosynthesis of amino acids,Metabolic pathways","8"," Amino acid metabolism"
"31","M00031",0.391625176271089,2,4,5,3,"TRUE",1.66666666666667,"Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine","Pathway modules; Amino acid metabolism; Lysine metabolism","map00300,map01210,map01230,map01100","Lysine biosynthesis,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids,Metabolic pathways","6"," Amino acid metabolism"
"32","M00032",0.456836125591962,1.19097483291276,2.05,1,2.16666666666667,"FALSE",0.461538461538462,"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA","Pathway modules; Amino acid metabolism; Lysine metabolism","map00310,map01210,map01100","Lysine degradation,2-Oxocarboxylic acid metabolism,Metabolic pathways","10"," Amino acid metabolism"
"33","M00033",0.456836125591962,0.366347548532523,1.85,1.5,1.88888888888889,"FALSE",0.794117647058824,"Ectoine biosynthesis, aspartate => ectoine","Pathway modules; Amino acid metabolism; Serine and threonine metabolism","map00260,map01210,map01230,map01100,map01120","Glycine, serine and threonine metabolism,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids,Metabolic pathways,Microbial metabolism in diverse environments","5"," Amino acid metabolism"
"34","M00034",0.456836125591962,3.05906762541172,4.1,4.5,4.05555555555556,"TRUE",1.10958904109589,"Methionine salvage pathway","Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism","map00270,map01100","Cysteine and methionine metabolism,Metabolic pathways","17"," Amino acid metabolism"
"35","M00035",0.456836125591962,0.944513241388333,2.45,2.5,2.44444444444444,"TRUE",1.02272727272727,"Methionine degradation","Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism","map00270,map00670,map01100","Cysteine and methionine metabolism,One carbon pool by folate,Metabolic pathways","5"," Amino acid metabolism"
"36","M00036",0.456836125591962,2.06219096568367,4.4,3,4.55555555555556,"FALSE",0.658536585365854,"Leucine degradation, leucine => acetoacetate + acetyl-CoA","Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism","map00280,map01100","Valine, leucine and isoleucine degradation,Metabolic pathways","9"," Amino acid metabolism"
"37","M00037",NA,NA,1,0,1,"NA",0,"Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00380,map01100","Tryptophan metabolism,Metabolic pathways","4"," Amino acid metabolism"
"38","M00038",0.428879857553054,1.16496474502144,1.75,1,1.85714285714286,"FALSE",0.538461538461538,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00380,map01100","Tryptophan metabolism,Metabolic pathways","8"," Amino acid metabolism"
"39","M00039",NA,0,1,0,1,"NA",0,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol","Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds","map00940,map01100,map01110","Phenylpropanoid biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites","11"," Biosynthesis of other secondary metabolites"
"40","M00040",0.415880186995508,0.408248290463863,1.16666666666667,0,1.16666666666667,"NA",0,"Tyrosine biosynthesis, chorismate => arogenate => tyrosine","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00400,map01230,map01100,map01110","Phenylalanine, tyrosine and tryptophan biosynthesis,Biosynthesis of amino acids,Metabolic pathways,Biosynthesis of secondary metabolites","5"," Amino acid metabolism"
"41","M00042",NA,NA,1,0,1,"NA",0,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00350,map01100","Tyrosine metabolism,Metabolic pathways","5"," Amino acid metabolism"
"42","M00044",0.440493285065212,1.07871977994119,2.18181818181818,2.5,2.11111111111111,"TRUE",1.18421052631579,"Tyrosine degradation, tyrosine => homogentisate","Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism","map00350,map01100","Tyrosine metabolism,Metabolic pathways","8"," Amino acid metabolism"
"43","M00045",0.445679641364612,1.06818801763811,3.84615384615385,2,4.18181818181818,"FALSE",0.478260869565217,"Histidine degradation, histidine => N-formiminoglutamate => glutamate","Pathway modules; Amino acid metabolism; Histidine metabolism","map00340,map01100","Histidine metabolism,Metabolic pathways","7"," Amino acid metabolism"
"44","M00046",0.447811674319491,1.32598708826359,2.28571428571429,1.5,2.41666666666667,"FALSE",0.620689655172414,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate","Pathway modules; Nucleotide metabolism; Pyrimidine metabolism","map00240,map00410,map00770,map01100","Pyrimidine metabolism,beta-Alanine metabolism,Pantothenate and CoA biosynthesis,Metabolic pathways","4"," Nucleotide metabolism"
"45","M00047",NA,NA,1,0,1,"NA",0,"Creatine pathway","Pathway modules; Amino acid metabolism; Arginine and proline metabolism","map00330,map00260,map01100","Arginine and proline metabolism,Glycine, serine and threonine metabolism,Metabolic pathways","3"," Amino acid metabolism"
"46","M00048",0.456836125591963,1.05131496607569,11.5,11,11.5555555555556,"FALSE",0.951923076923077,"De novo purine biosynthesis, PRPP + glutamine => IMP","Pathway modules; Nucleotide metabolism; Purine metabolism","map00230,map01100","Purine metabolism,Metabolic pathways","15"," Nucleotide metabolism"
"47","M00049",0.457929714471852,0.740012869900955,4.61904761904762,5,4.57894736842105,"TRUE",1.09195402298851,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP","Pathway modules; Nucleotide metabolism; Purine metabolism","map00230,map01232,map01240,map01100","Purine metabolism,Nucleotide metabolism,Biosynthesis of cofactors,Metabolic pathways","5"," Nucleotide metabolism"
"48","M00050",0.457929714471852,1.06458129484475,4.33333333333333,4,4.36842105263158,"FALSE",0.91566265060241,"Guanine ribonucleotide biosynthesis, IMP => GDP,GTP","Pathway modules; Nucleotide metabolism; Purine metabolism","map00230,map01232,map01100","Purine metabolism,Nucleotide metabolism,Metabolic pathways","4"," Nucleotide metabolism"
"49","M00051",0.456836125591962,0.998683343734455,6.95,6.5,7,"FALSE",0.928571428571429,"De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP","Pathway modules; Nucleotide metabolism; Pyrimidine metabolism","map00240,map01240,map01100","Pyrimidine metabolism,Biosynthesis of cofactors,Metabolic pathways","8"," Nucleotide metabolism"
"50","M00052",0.457929714471853,0.358568582800318,2.85714285714286,3,2.84210526315789,"TRUE",1.05555555555556,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP","Pathway modules; Nucleotide metabolism; Pyrimidine metabolism","map00240,map01232,map01240,map01100","Pyrimidine metabolism,Nucleotide metabolism,Biosynthesis of cofactors,Metabolic pathways","4"," Nucleotide metabolism"
"51","M00053",0.457929714471852,1.46547570693582,5.61904761904762,3.5,5.84210526315789,"FALSE",0.599099099099099,"Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP","Pathway modules; Nucleotide metabolism; Purine metabolism","map00230,map00240,map01232,map01100","Purine metabolism,Pyrimidine metabolism,Nucleotide metabolism,Metabolic pathways","2"," Nucleotide metabolism"
"52","M00055",NA,0,1,0,1,"NA",0,"N-glycan precursor biosynthesis","Pathway modules; Glycan metabolism; Glycan biosynthesis","map00510,map01100","N-Glycan biosynthesis,Metabolic pathways","13"," Glycan metabolism"
"53","M00060",0.406005849709838,1.4142135623731,8,0,8,"NA",0,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type","Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism","map00540,map01100","Lipopolysaccharide biosynthesis,Metabolic pathways","10"," Glycan metabolism"
"54","M00061",0.428879857553055,1.60356745147455,3,1,3.66666666666667,"FALSE",0.272727272727273,"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00040,map00030,map01100","Pentose and glucuronate interconversions,Pentose phosphate pathway,Metabolic pathways","5"," Carbohydrate metabolism"
"55","M00063",0.406005849709838,0.836660026534076,3.8,0,3.8,"NA",0,"CMP-3-deoxy-D-manno-octulosonate biosynthesis, ribulose-5P => CMP-KDO","Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism","map00540,map01250,map01100","Lipopolysaccharide biosynthesis,Biosynthesis of nucleotide sugars,Metabolic pathways","4"," Glycan metabolism"
"56","M00064",0.440493285065212,1.18321595661992,2,1.5,2.11111111111111,"FALSE",0.710526315789474,"ADP-L-glycero-D-manno-heptose biosynthesis, sedoheptulose-7P => ADP-LDmanHep","Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism","map00540,map01250,map01100","Lipopolysaccharide biosynthesis,Biosynthesis of nucleotide sugars,Metabolic pathways","5"," Glycan metabolism"
"57","M00066",NA,0,1,1,1,"FALSE",1,"Lactosylceramide biosynthesis","Pathway modules; Lipid metabolism; Lipid metabolism","map00600,map01100","Sphingolipid metabolism,Metabolic pathways","2"," Lipid metabolism"
"58","M00076",NA,0,1,0,1,"NA",0,"Dermatan sulfate degradation","Pathway modules; Glycan metabolism; Glycosaminoglycan metabolism","map00531,map01100","Glycosaminoglycan degradation,Metabolic pathways","5"," Glycan metabolism"
"59","M00077",NA,0,1,0,1,"NA",0,"Chondroitin sulfate degradation","Pathway modules; Glycan metabolism; Glycosaminoglycan metabolism","map00531,map01100","Glycosaminoglycan degradation,Metabolic pathways","4"," Glycan metabolism"
"60","M00078",NA,0,1,0,1,"NA",0,"Heparan sulfate degradation","Pathway modules; Glycan metabolism; Glycosaminoglycan metabolism","map00531,map01100","Glycosaminoglycan degradation,Metabolic pathways","8"," Glycan metabolism"
"61","M00079",NA,NA,1,0,1,"NA",0,"Keratan sulfate degradation","Pathway modules; Glycan metabolism; Glycosaminoglycan metabolism","map00531,map01100","Glycosaminoglycan degradation,Metabolic pathways","4"," Glycan metabolism"
"62","M00081",NA,NA,1,0,1,"NA",0,"Pectin degradation","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00040,map01100","Pentose and glucuronate interconversions,Metabolic pathways","3"," Carbohydrate metabolism"
"63","M00082",0.449711055848699,1.83095083286825,3.73333333333333,0,3.73333333333333,"NA",0,"Fatty acid biosynthesis, initiation","Pathway modules; Lipid metabolism; Fatty acid metabolism","map00061,map01212,map01100","Fatty acid biosynthesis,Fatty acid metabolism,Metabolic pathways","11"," Lipid metabolism"
"64","M00083",0.454366113790636,2.06432504913755,3.44444444444444,1,3.75,"FALSE",0.266666666666667,"Fatty acid biosynthesis, elongation","Pathway modules; Lipid metabolism; Fatty acid metabolism","map00061,map01212,map01100","Fatty acid biosynthesis,Fatty acid metabolism,Metabolic pathways","8"," Lipid metabolism"
"65","M00085",NA,0,1,0,1,"NA",0,"Fatty acid elongation in mitochondria","Pathway modules; Lipid metabolism; Fatty acid metabolism","map00062,map01212,map01100","Fatty acid elongation,Fatty acid metabolism,Metabolic pathways","5"," Lipid metabolism"
"66","M00086",0.454366113790638,0.235702260395516,1.05555555555556,1,1.0625,"FALSE",0.941176470588235,"beta-Oxidation, acyl-CoA synthesis","Pathway modules; Lipid metabolism; Fatty acid metabolism","map00061,map00071,map01212,map01100","Fatty acid biosynthesis,Fatty acid degradation,Fatty acid metabolism,Metabolic pathways","2"," Lipid metabolism"
"67","M00087",0.454366113790636,2.24918285815355,3.66666666666667,2,3.875,"FALSE",0.516129032258065,"beta-Oxidation","Pathway modules; Lipid metabolism; Fatty acid metabolism","map00071,map01212,map01100","Fatty acid degradation,Fatty acid metabolism,Metabolic pathways","12"," Lipid metabolism"
"68","M00088",0.451417211225725,1.10867789130417,2.8125,2,2.92857142857143,"FALSE",0.682926829268293,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone","Pathway modules; Lipid metabolism; Lipid metabolism","map00650,map01100","Butanoate metabolism,Metabolic pathways","5"," Lipid metabolism"
"69","M00089",0.452960809486995,0.392952623996688,1.17647058823529,0,1.17647058823529,"NA",0,"Triacylglycerol biosynthesis","Pathway modules; Lipid metabolism; Lipid metabolism","map00561,map01100","Glycerolipid metabolism,Metabolic pathways","5"," Lipid metabolism"
"70","M00091",NA,0,1,0,1,"NA",0,"Phosphatidylcholine (PC) biosynthesis, PE => PC","Pathway modules; Lipid metabolism; Lipid metabolism","map00564,map01100","Glycerophospholipid metabolism,Metabolic pathways","2"," Lipid metabolism"
"71","M00093",0.452960809486995,1.02899151085505,1.94117647058824,0,1.94117647058824,"NA",0,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE","Pathway modules; Lipid metabolism; Lipid metabolism","map00564,map01100","Glycerophospholipid metabolism,Metabolic pathways","3"," Lipid metabolism"
"72","M00095",0.452960809486995,0.707106781186548,2,2,2,"FALSE",1,"C5 isoprenoid biosynthesis, mevalonate pathway","Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis","map00900,map01100,map01110","Terpenoid backbone biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites","7"," Biosynthesis of terpenoids and polyketides"
"73","M00096",0.452960809486995,1.74052054417806,6.17647058823529,0,6.17647058823529,"NA",0,"C5 isoprenoid biosynthesis, non-mevalonate pathway","Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis","map00900,map01100,map01110","Terpenoid backbone biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites","8"," Biosynthesis of terpenoids and polyketides"
"74","M00097",0.423190081126843,0.377964473009227,1.14285714285714,0,1.14285714285714,"NA",0,"beta-Carotene biosynthesis, GGAP => beta-carotene","Pathway modules; Biosynthesis of terpenoids and polyketides; Plant terpenoid biosynthesis","map00906,map01100,map01110","Carotenoid biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites","6"," Biosynthesis of terpenoids and polyketides"
"75","M00098",0.428879857553055,0.517549169506766,1.375,0,1.375,"NA",0,"Acylglycerol degradation","Pathway modules; Lipid metabolism; Lipid metabolism","map00561,map01100","Glycerolipid metabolism,Metabolic pathways","3"," Lipid metabolism"
"76","M00100",NA,0,1,1,1,"FALSE",1,"Sphingosine degradation","Pathway modules; Lipid metabolism; Lipid metabolism","map00600,map01100","Sphingolipid metabolism,Metabolic pathways","2"," Lipid metabolism"
"77","M00101",0.367879441171442,0.577350269189626,1.66666666666667,0,1.66666666666667,"NA",0,"Cholesterol biosynthesis, FPP => cholesterol","Pathway modules; Lipid metabolism; Sterol biosynthesis","map00100,map01100","Steroid biosynthesis,Metabolic pathways","12"," Lipid metabolism"
"78","M00102",0.317310507862914,0.707106781186548,1.5,0,1.5,"NA",0,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol","Pathway modules; Lipid metabolism; Sterol biosynthesis","map00100,map01100,map01110","Steroid biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites","13"," Lipid metabolism"
"79","M00104",0.415880186995508,0.516397779494322,1.33333333333333,0,1.33333333333333,"NA",0,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate","Pathway modules; Lipid metabolism; Sterol biosynthesis","map00120,map01100","Primary bile acid biosynthesis,Metabolic pathways","12"," Lipid metabolism"
"80","M00113",NA,0,1,0,1,"NA",0,"Jasmonic acid biosynthesis","Pathway modules; Lipid metabolism; Lipid metabolism","map00592,map01100,map01110","alpha-Linolenic acid metabolism,Metabolic pathways,Biosynthesis of secondary metabolites","8"," Lipid metabolism"
"81","M00114",0.428879857553054,0.744023809142845,1.625,0,1.625,"NA",0,"Ascorbate biosynthesis, plants, fructose-6P => ascorbate","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00051,map00053,map01240,map01100,map01110","Fructose and mannose metabolism,Ascorbate and aldarate metabolism,Biosynthesis of cofactors,Metabolic pathways,Biosynthesis of secondary metabolites","8"," Carbohydrate metabolism"
"82","M00115",0.456836125591962,1.63835604381825,3.5,1,3.77777777777778,"FALSE",0.264705882352941,"NAD biosynthesis, aspartate => quinolinate => NAD","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00760,map01240,map01100","Nicotinate and nicotinamide metabolism,Biosynthesis of cofactors,Metabolic pathways","7"," Metabolism of cofactors and vitamins"
