file	percent	reads	taxon_id	taxon_name
ERR10036470.out	0.001221	55	1195526	Gryllotalpicola
ERR10036470.out	0.001198	54	958	Bdellovibrio
ERR10036470.out	0.001198	54	5240	Tulasnella
ERR10036470.out	0.001176	53	5506	Fusarium
ERR10036470.out	0.001154	52	293088	Martelella
ERR10036470.out	0.001154	52	2767842	Lactiplantibacillus
ERR10036470.out	0.001154	52	2837510	Siminovitchia
ERR10036470.out	0.001132	51	830	Butyrivibrio
ERR10036470.out	0.001132	51	556178	Humibacillus
ERR10036470.out	0.001110	50	2029	Kibdelosporangium
ERR10036470.out	0.001110	50	65504	Virgisporangium
ERR10036470.out	0.001110	50	174951	Ramlibacter
ERR10036470.out	0.001110	50	1649479	Permianibacter
ERR10036470.out	0.001087	49	482135	Thermogymnomonas
ERR10036470.out	0.001043	47	222	Achromobacter
ERR10036470.out	0.001043	47	2282523	Methylorubrum
ERR10036470.out	0.001021	46	41949	Candidatus Microthrix
ERR10036470.out	0.001021	46	86795	Marmoricola
ERR10036470.out	0.001021	46	281472	Jiangella
ERR10036470.out	0.001021	46	2759736	Lacticaseibacillus
ERR10036470.out	0.000999	45	583	Proteus
ERR10036470.out	0.000999	45	45989	Methanoculleus
ERR10036470.out	0.000999	45	60136	Sulfitobacter
ERR10036470.out	0.000999	45	84406	Virgibacillus
ERR10036470.out	0.000999	45	244364	Methylohalobius
ERR10036470.out	0.000999	45	1434016	Longimycelium
ERR10036470.out	0.000999	45	1436289	Candidatus Symbiobacter
ERR10036470.out	0.000999	45	2837506	Niallia
ERR10036470.out	0.000977	44	1184396	Mesotoga
ERR10036470.out	0.000954	43	3066	Volvox
ERR10036470.out	0.000954	43	29404	Microlunatus
ERR10036470.out	0.000954	43	157920	Cellulosimicrobium
ERR10036470.out	0.000954	43	2795782	Botrimarina
ERR10036470.out	0.000910	41	40566	Actinosynnema
ERR10036470.out	0.000910	41	57493	Kocuria
ERR10036470.out	0.000910	41	2800686	Tsuneonella
ERR10036470.out	0.000888	40	56688	Halorubrum
ERR10036470.out	0.000888	40	88138	Modestobacter
ERR10036470.out	0.000888	40	613121	Smaragdicoccus
ERR10036470.out	0.000888	40	907364	Phytohabitans
ERR10036470.out	0.000866	39	4855	Mortierella
ERR10036470.out	0.000866	39	458032	Chloracidobacterium
ERR10036470.out	0.000821	37	5296	Puccinia
ERR10036470.out	0.000821	37	1742989	Glutamicibacter
ERR10036470.out	0.000799	36	407	Methylobacterium
ERR10036470.out	0.000799	36	1485	Clostridium
ERR10036470.out	0.000799	36	29882	Laccaria
ERR10036470.out	0.000799	36	264147	Millisia
ERR10036470.out	0.000799	36	1635148	Sanguibacteroides
ERR10036470.out	0.000777	35	1129	Synechococcus
ERR10036470.out	0.000777	35	2077	Sporolactobacillus
ERR10036470.out	0.000777	35	56433	Couchioplanes
ERR10036470.out	0.000777	35	212791	Enhydrobacter
ERR10036470.out	0.000777	35	391952	Aquincola
ERR10036470.out	0.000777	35	1822464	Paraburkholderia
ERR10036470.out	0.000777	35	2767320	Aldersonia
ERR10036470.out	0.000777	35	2864378	Carbonactinospora
ERR10036470.out	0.000755	34	226	Alteromonas
ERR10036470.out	0.000755	34	237	Flavobacterium
ERR10036470.out	0.000755	34	745	Pasteurella
ERR10036470.out	0.000755	34	53246	Pseudoalteromonas
ERR10036470.out	0.000755	34	308865	Elizabethkingia
ERR10036470.out	0.000755	34	2680020	Tautonia
ERR10036470.out	0.000755	34	2709671	Saezia
ERR10036470.out	0.000732	33	2284	Sulfolobus
ERR10036470.out	0.000732	33	55968	Leucobacter
ERR10036470.out	0.000732	33	122277	Pectobacterium
ERR10036470.out	0.000732	33	195964	Asanoa
ERR10036470.out	0.000732	33	233099	Ectothiorhodosinus
ERR10036470.out	0.000710	32	1107	Chloroflexus
ERR10036470.out	0.000710	32	1696	Brevibacterium
ERR10036470.out	0.000710	32	65496	Actinoalloteichus
ERR10036470.out	0.000710	32	596495	Sciscionella
ERR10036470.out	0.000710	32	1198243	Rugosimonospora
ERR10036470.out	0.000710	32	2793832	Salifodinibacter
ERR10036470.out	0.000710	32	2831443	Heliomicrobium
ERR10036470.out	0.000688	31	43668	Brachybacterium
ERR10036470.out	0.000666	30	22	Shewanella
ERR10036470.out	0.000666	30	68	Lysobacter
ERR10036470.out	0.000666	30	338	Xanthomonas
ERR10036470.out	0.000666	30	35750	Sporichthya
ERR10036470.out	0.000666	30	46631	Picrophilus
ERR10036470.out	0.000666	30	153265	Aequorivita
ERR10036470.out	0.000666	30	1742991	Pseudoglutamicibacter
ERR10036470.out	0.000644	29	517	Bordetella
ERR10036470.out	0.000644	29	335058	Pelomonas
ERR10036470.out	0.000644	29	414715	Actinospica
ERR10036470.out	0.000621	28	53357	Intrasporangium
ERR10036470.out	0.000621	28	85079	Thiohalocapsa
ERR10036470.out	0.000621	28	697025	Hoyosella
ERR10036470.out	0.000599	27	1538466	Rhizocola
ERR10036470.out	0.000599	27	2767073	Trebonia
ERR10036470.out	0.000577	26	5094	Talaromyces
ERR10036470.out	0.000577	26	5690	Trypanosoma
ERR10036470.out	0.000577	26	28231	Geobacter
ERR10036470.out	0.000577	26	109893	Powellomyces
ERR10036470.out	0.000555	25	2034	Curtobacterium
ERR10036470.out	0.000555	25	3052	Chlamydomonas
ERR10036470.out	0.000555	25	5761	Naegleria
ERR10036470.out	0.000555	25	76634	Mycetocola
ERR10036470.out	0.000555	25	116071	Micropruina
ERR10036470.out	0.000555	25	125287	Ornithinimicrobium
ERR10036470.out	0.000555	25	165696	Novosphingobium
ERR10036470.out	0.000533	24	5206	Cryptococcus
ERR10036470.out	0.000533	24	28453	Sphingobacterium
ERR10036470.out	0.000533	24	58113	Glycomyces
ERR10036470.out	0.000533	24	83461	Corallococcus
ERR10036470.out	0.000533	24	224455	Hyalangium
ERR10036470.out	0.000533	24	2767879	Companilactobacillus
ERR10036470.out	0.000533	24	2871671	Spongiactinospora
ERR10036470.out	0.000510	23	148959	Wallemia
ERR10036470.out	0.000510	23	427753	Humibacter
ERR10036470.out	0.000510	23	2052799	Jimgerdemannia
ERR10036470.out	0.000488	22	613	Serratia
ERR10036470.out	0.000488	22	35798	Nitrosospira
ERR10036470.out	0.000488	22	1017280	Pseudoflavonifractor
ERR10036470.out	0.000488	22	1434047	Spinactinospora
ERR10036470.out	0.000488	22	1930932	Thioflexothrix
ERR10036470.out	0.000488	22	2320199	Abyssibacter
ERR10036470.out	0.000466	21	5455	Colletotrichum
ERR10036470.out	0.000466	21	5579	Aureobasidium
ERR10036470.out	0.000466	21	34084	Riemerella
ERR10036470.out	0.000466	21	47251	Leptolyngbya
ERR10036470.out	0.000466	21	89966	Hymenobacter
ERR10036470.out	0.000466	21	255204	Pseudoclavibacter
ERR10036470.out	0.000466	21	501022	Glaciibacter
ERR10036470.out	0.000466	21	1649480	Planctopirus
ERR10036470.out	0.000444	20	838	Prevotella
ERR10036470.out	0.000444	20	58842	Sagittula
ERR10036470.out	0.000444	20	80744	Serpula
ERR10036470.out	0.000444	20	112040	Zobellia
ERR10036470.out	0.000444	20	156973	Dysgonomonas
ERR10036470.out	0.000444	20	207599	Solirubrobacter
ERR10036470.out	0.000444	20	745364	Luteipulveratus
ERR10036470.out	0.000444	20	1612157	Pararhodospirillum
ERR10036470.out	0.000444	20	2039220	Croceivirga
ERR10036470.out	0.000422	19	2349	Haliscomenobacter
ERR10036470.out	0.000422	19	5583	Exophiala
ERR10036470.out	0.000422	19	28000	Perkinsus
ERR10036470.out	0.000422	19	29298	Planobispora
ERR10036470.out	0.000422	19	49184	Kineosporia
ERR10036470.out	0.000422	19	74385	Gracilibacillus
ERR10036470.out	0.000422	19	414878	Catenulispora
ERR10036470.out	0.000422	19	881616	Herbiconiux
ERR10036470.out	0.000422	19	2126330	Candidatus Kentron
ERR10036470.out	0.000422	19	2742598	Limosilactobacillus
ERR10036470.out	0.000399	18	4783	Phytophthora
ERR10036470.out	0.000399	18	44937	Achromatium
ERR10036470.out	0.000399	18	81525	Monosiga
ERR10036470.out	0.000399	18	669368	Coleofasciculus
ERR10036470.out	0.000399	18	1005038	Fimbriimonas
ERR10036470.out	0.000399	18	1676142	Wenzhouxiangella
ERR10036470.out	0.000377	17	59732	Chryseobacterium
ERR10036470.out	0.000377	17	165695	Sphingobium
ERR10036470.out	0.000377	17	231454	Dyella
ERR10036470.out	0.000377	17	367298	Phycicoccus
ERR10036470.out	0.000377	17	1649508	Thermorudis
ERR10036470.out	0.000377	17	2714751	Lichenibacterium
ERR10036470.out	0.000355	16	75	Caulobacter
ERR10036470.out	0.000355	16	1047	Chromatium
ERR10036470.out	0.000355	16	12916	Acidovorax
ERR10036470.out	0.000355	16	29909	Tolypocladium
ERR10036470.out	0.000355	16	89956	Polarella
ERR10036470.out	0.000355	16	1434011	Komagataeibacter
ERR10036470.out	0.000355	16	2767886	Levilactobacillus
ERR10036470.out	0.000333	15	20	Phenylobacterium
ERR10036470.out	0.000333	15	234	Brucella
ERR10036470.out	0.000333	15	963	Herbaspirillum
ERR10036470.out	0.000333	15	2745	Halomonas
ERR10036470.out	0.000333	15	5529	Metarhizium
ERR10036470.out	0.000333	15	34102	Sphaerotilus
ERR10036470.out	0.000333	15	46432	Reticulomyxa
ERR10036470.out	0.000333	15	96492	Frigoribacterium
ERR10036470.out	0.000333	15	265487	Blastopirellula
ERR10036470.out	0.000333	15	501783	Cloacibacterium
ERR10036470.out	0.000333	15	1929297	Bittarella
ERR10036470.out	0.000333	15	2800680	Alteriqipengyuania
ERR10036470.out	0.000311	14	1121	Aphanothece
ERR10036470.out	0.000311	14	1298	Deinococcus
ERR10036470.out	0.000311	14	1573	Clavibacter
ERR10036470.out	0.000311	14	2742	Marinobacter
ERR10036470.out	0.000311	14	41247	Mycena
ERR10036470.out	0.000311	14	47789	Tetrabaena
ERR10036470.out	0.000311	14	49279	Gelidibacter
ERR10036470.out	0.000311	14	70110	Penicilliopsis
ERR10036470.out	0.000311	14	129957	Carboxydothermus
ERR10036470.out	0.000311	14	188905	Jannaschia
ERR10036470.out	0.000311	14	435913	Fodinicola
ERR10036470.out	0.000311	14	647960	Marinactinospora
ERR10036470.out	0.000311	14	1322061	Rhizoctonia
ERR10036470.out	0.000311	14	1434046	Sphingorhabdus
ERR10036470.out	0.000311	14	2680004	Protaetiibacter
ERR10036470.out	0.000311	14	2800384	Pseudidiomarina
ERR10036470.out	0.000289	13	357	Agrobacterium
ERR10036470.out	0.000289	13	2735	Verrucomicrobium
ERR10036470.out	0.000289	13	5800	Eimeria
ERR10036470.out	0.000289	13	5884	Paramecium
ERR10036470.out	0.000289	13	29580	Janthinobacterium
ERR10036470.out	0.000289	13	36922	Diaporthe
ERR10036470.out	0.000289	13	59282	Blastochloris
ERR10036470.out	0.000289	13	286801	Segniliparus
ERR10036470.out	0.000289	13	437506	Robiginitomaculum
ERR10036470.out	0.000266	12	5658	Leishmania
ERR10036470.out	0.000266	12	32012	Thiomonas
ERR10036470.out	0.000266	12	32207	Rothia
ERR10036470.out	0.000266	12	53365	Catellatospora
ERR10036470.out	0.000266	12	84567	Pedobacter
ERR10036470.out	0.000266	12	364316	Verminephrobacter
ERR10036470.out	0.000266	12	1783488	Phytoactinopolyspora
ERR10036470.out	0.000266	12	1911549	Raineyella
ERR10036470.out	0.000266	12	2024965	Dictyobacter
ERR10036470.out	0.000244	11	773	Bartonella
ERR10036470.out	0.000244	11	1269	Micrococcus
ERR10036470.out	0.000244	11	1743	Propionibacterium
ERR10036470.out	0.000244	11	5810	Toxoplasma
ERR10036470.out	0.000244	11	13242	Rarobacter
ERR10036470.out	0.000244	11	78156	Pseudogymnoascus
ERR10036470.out	0.000244	11	106591	Ensifer
ERR10036470.out	0.000244	11	311411	Pseudoruegeria
ERR10036470.out	0.000244	11	360731	Candidatus Jettenia
ERR10036470.out	0.000244	11	375288	Parabacteroides
ERR10036470.out	0.000244	11	453161	Candidatus Nitrotoga
ERR10036470.out	0.000244	11	1082930	Pelagibacterium
ERR10036470.out	0.000244	11	2843200	Miltoncostaea
ERR10036470.out	0.000222	10	413	Methylococcus
ERR10036470.out	0.000222	10	816	Bacteroides
ERR10036470.out	0.000222	10	848	Fusobacterium
ERR10036470.out	0.000222	10	872	Desulfovibrio
ERR10036470.out	0.000222	10	890	Desulfuromonas
ERR10036470.out	0.000222	10	5307	Phlebia
ERR10036470.out	0.000222	10	28048	Acidothermus
ERR10036470.out	0.000222	10	35127	Thalassiosira
ERR10036470.out	0.000222	10	35753	Dactylosporangium
ERR10036470.out	0.000222	10	46352	Agrococcus
ERR10036470.out	0.000222	10	162289	Peptoniphilus
ERR10036470.out	0.000222	10	165779	Anaerococcus
ERR10036470.out	0.000222	10	184431	Coprinopsis
ERR10036470.out	0.000222	10	1443919	Tabrizicola
ERR10036470.out	0.000222	10	1954472	Crassisporium
ERR10036470.out	0.000222	10	2767358	Mycoplasmopsis
ERR10036470.out	0.000222	10	2767887	Ligilactobacillus
ERR10036470.out	0.000222	10	2823237	Alteribacter
ERR10036470.out	0.000200	9	629	Yersinia
ERR10036470.out	0.000200	9	1227	Nitrosococcus
ERR10036470.out	0.000200	9	2263	Thermococcus
ERR10036470.out	0.000200	9	2784	Porphyra
ERR10036470.out	0.000200	9	2879	Ectocarpus
ERR10036470.out	0.000200	9	5190	Ascobolus
ERR10036470.out	0.000200	9	5379	Suillus
ERR10036470.out	0.000200	9	79808	Coniochaeta
ERR10036470.out	0.000200	9	84593	Verrucosispora
ERR10036470.out	0.000200	9	86017	Salpingoeca
ERR10036470.out	0.000200	9	120212	Subtercola
ERR10036470.out	0.000200	9	1505663	Erysipelatoclostridium
ERR10036470.out	0.000200	9	1940136	Tibeticola
ERR10036470.out	0.000200	9	2675231	Mesobacillus
ERR10036470.out	0.000178	8	434	Acetobacter
ERR10036470.out	0.000178	8	551	Erwinia
ERR10036470.out	0.000178	8	1237	Piscirickettsia
ERR10036470.out	0.000178	8	4875	Glomus
ERR10036470.out	0.000178	8	5251	Ceratobasidium
ERR10036470.out	0.000178	8	5754	Acanthamoeba
ERR10036470.out	0.000178	8	36048	Tuber
ERR10036470.out	0.000178	8	71245	Kazachstania
ERR10036470.out	0.000178	8	88551	Amoebophrya
ERR10036470.out	0.000178	8	100860	Aphanomyces
ERR10036470.out	0.000178	8	120961	Roseiflexus
ERR10036470.out	0.000178	8	150173	Phialocephala
ERR10036470.out	0.000178	8	397268	Thiohalomonas
ERR10036470.out	0.000178	8	458839	Actinotalea
ERR10036470.out	0.000178	8	908935	Yimella
ERR10036470.out	0.000178	8	1354494	Phialemoniopsis
ERR10036470.out	0.000178	8	1541818	Sedimentitalea
ERR10036470.out	0.000178	8	1847725	Lawsonella
ERR10036470.out	0.000178	8	1874625	Lipingzhangella
ERR10036470.out	0.000178	8	2183612	Klenkia
ERR10036470.out	0.000178	8	2321111	Aliarcobacter
ERR10036470.out	0.000178	8	2594176	Edaphochlamys
ERR10036470.out	0.000178	8	2779937	Podila
ERR10036470.out	0.000178	8	2821507	Agriterribacter
ERR10036470.out	0.000178	8	2884102	Qaidamihabitans
ERR10036470.out	0.000155	7	47	Archangium
ERR10036470.out	0.000155	7	713	Actinobacillus
ERR10036470.out	0.000155	7	914	Nitrosomonas
ERR10036470.out	0.000155	7	1125	Microcystis
ERR10036470.out	0.000155	7	3087	Scenedesmus
ERR10036470.out	0.000155	7	5027	Pyrenophora
ERR10036470.out	0.000155	7	5543	Trichoderma
ERR10036470.out	0.000155	7	28263	Arcanobacterium
ERR10036470.out	0.000155	7	29002	Cercospora
ERR10036470.out	0.000155	7	29330	Alicyclobacillus
ERR10036470.out	0.000155	7	33194	Bipolaris
ERR10036470.out	0.000155	7	34451	Cortinarius
ERR10036470.out	0.000155	7	35235	Vavraia
ERR10036470.out	0.000155	7	38447	Monilinia
ERR10036470.out	0.000155	7	41953	Pseudo-nitzschia
ERR10036470.out	0.000155	7	41955	Amanita
ERR10036470.out	0.000155	7	46913	Devosia
ERR10036470.out	0.000155	7	48558	Pyricularia
ERR10036470.out	0.000155	7	62608	Thermocladium
ERR10036470.out	0.000155	7	75654	Duganella
ERR10036470.out	0.000155	7	83654	Leclercia
ERR10036470.out	0.000155	7	93827	Gymnopus
ERR10036470.out	0.000155	7	110564	Clonostachys
ERR10036470.out	0.000155	7	144548	Heliocybe
ERR10036470.out	0.000155	7	155415	Monosporascus
ERR10036470.out	0.000155	7	204447	Skermanella
ERR10036470.out	0.000155	7	256818	Gulosibacter
ERR10036470.out	0.000155	7	265488	Rhodopirellula
ERR10036470.out	0.000155	7	667113	Actinoallomurus
ERR10036470.out	0.000155	7	703505	Patellaria
ERR10036470.out	0.000155	7	744724	Halarchaeum
ERR10036470.out	0.000155	7	877559	Thecamonas
ERR10036470.out	0.000155	7	1129544	Rhizophagus
ERR10036470.out	0.000155	7	1855364	Candidatus Kryptobacter
ERR10036470.out	0.000155	7	2490204	Candidatus Mancarchaeum
ERR10036470.out	0.000155	7	2801844	Arachnia
ERR10036470.out	0.000155	7	2831684	Marinisubtilis
ERR10036470.out	0.000133	6	532	Beijerinckia
ERR10036470.out	0.000133	6	657	Photobacterium
ERR10036470.out	0.000133	6	1060	Rhodobacter
ERR10036470.out	0.000133	6	3044	Dunaliella
ERR10036470.out	0.000133	6	4797	Pythium
ERR10036470.out	0.000133	6	4828	Absidia
ERR10036470.out	0.000133	6	4830	Mucor
ERR10036470.out	0.000133	6	5314	Ganoderma
ERR10036470.out	0.000133	6	5533	Rhodotorula
ERR10036470.out	0.000133	6	5626	Grifola
ERR10036470.out	0.000133	6	12914	Acidianus
